,X,date,store_nbr,item_nbr,units,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,perciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,RA,FZ,FG,BR,UP,MI,SN,HZ,VC,TS,DZ,BL,BC,DU,SQ,PL,FU,GR,GS,SG,PR,FG2,is_weekend,is_holiday,is_holiday_weekday,is_holiday_weekend,spring,summer,fall
113,159737,2012-02-02,32,9,163,42,29,36,0,17,28,29,0,0,0,0,0.04,24.16,30.0,5.8,34,9.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,159747,2012-02-02,32,19,1,42,29,36,0,17,28,29,0,0,0,0,0.04,24.16,30.0,5.8,34,9.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,159773,2012-02-02,32,45,89,42,29,36,0,17,28,29,0,0,0,0,0.04,24.16,30.0,5.8,34,9.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,159779,2012-02-02,32,51,17,42,29,36,0,17,28,29,0,0,0,0,0.04,24.16,30.0,5.8,34,9.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,159786,2012-02-02,32,58,4,42,29,36,0,17,28,29,0,0,0,0,0.04,24.16,30.0,5.8,34,9.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,164621,2012-02-03,32,9,22,30,24,27,0,24,25,38,0,0,0,0,1.33,24.39,30.33,15.8,35,15.9,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119,164657,2012-02-03,32,45,34,30,24,27,0,24,25,38,0,0,0,0,1.33,24.39,30.33,15.8,35,15.9,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,164670,2012-02-03,32,58,1,30,24,27,0,24,25,38,0,0,0,0,1.33,24.39,30.33,15.8,35,15.9,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121,169505,2012-02-04,32,9,90,30,11,21,0,18,21,44,0,0,0,0,0.01,24.51,30.54,1.3,35,5.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122,169541,2012-02-04,32,45,54,30,11,21,0,18,21,44,0,0,0,0,0.01,24.51,30.54,1.3,35,5.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123,174389,2012-02-05,32,9,46,35,5,20,0,11,16,45,0,0,0,0,0.0,24.39,30.45,2.5,17,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,174399,2012-02-05,32,19,1,35,5,20,0,11,16,45,0,0,0,0,0.0,24.39,30.45,2.5,17,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125,174425,2012-02-05,32,45,40,35,5,20,0,11,16,45,0,0,0,0,0.0,24.39,30.45,2.5,17,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
126,174438,2012-02-05,32,58,1,35,5,20,0,11,16,45,0,0,0,0,0.0,24.39,30.45,2.5,17,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127,179273,2012-02-06,32,9,49,33,11,22,0,14,21,43,0,0,0,0,0.0,24.3,30.27,3.8,33,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,179309,2012-02-06,32,45,61,33,11,22,0,14,21,43,0,0,0,0,0.0,24.3,30.27,3.8,33,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,179315,2012-02-06,32,51,2,33,11,22,0,14,21,43,0,0,0,0,0.0,24.3,30.27,3.8,33,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,179322,2012-02-06,32,58,2,33,11,22,0,14,21,43,0,0,0,0,0.0,24.3,30.27,3.8,33,6.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,184157,2012-02-07,32,9,113,24,12,18,0,15,18,47,0,0,0,0,0.01,24.43,30.45,1.5,6,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,184167,2012-02-07,32,19,2,24,12,18,0,15,18,47,0,0,0,0,0.01,24.43,30.45,1.5,6,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,184193,2012-02-07,32,45,57,24,12,18,0,15,18,47,0,0,0,0,0.01,24.43,30.45,1.5,6,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,184206,2012-02-07,32,58,4,24,12,18,0,15,18,47,0,0,0,0,0.01,24.43,30.45,1.5,6,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,184241,2012-02-07,32,93,4,24,12,18,0,15,18,47,0,0,0,0,0.01,24.43,30.45,1.5,6,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,189041,2012-02-08,32,9,41,43,9,26,0,15,21,39,0,0,0,0,0.0,24.29,30.28,0.6,24,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,189077,2012-02-08,32,45,46,43,9,26,0,15,21,39,0,0,0,0,0.0,24.29,30.28,0.6,24,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,189083,2012-02-08,32,51,3,43,9,26,0,15,21,39,0,0,0,0,0.0,24.29,30.28,0.6,24,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,193925,2012-02-09,32,9,34,41,20,31,0,18,26,34,0,0,0,0,0.0,24.29,30.21,2.6,15,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,193961,2012-02-09,32,45,40,41,20,31,0,18,26,34,0,0,0,0,0.0,24.29,30.21,2.6,15,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,193967,2012-02-09,32,51,2,41,20,31,0,18,26,34,0,0,0,0,0.0,24.29,30.21,2.6,15,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,198809,2012-02-10,32,9,82,40,15,28,0,17,23,37,0,0,0,0,0.0,24.31,30.24,1.4,11,6.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,198819,2012-02-10,32,19,3,40,15,28,0,17,23,37,0,0,0,0,0.0,24.31,30.24,1.4,11,6.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,198845,2012-02-10,32,45,41,40,15,28,0,17,23,37,0,0,0,0,0.0,24.31,30.24,1.4,11,6.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,198851,2012-02-10,32,51,3,40,15,28,0,17,23,37,0,0,0,0,0.0,24.31,30.24,1.4,11,6.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,203693,2012-02-11,32,9,99,20,9,15,0,10,13,50,0,0,0,0,0.0,24.37,30.41,3.3,33,4.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,203729,2012-02-11,32,45,53,20,9,15,0,10,13,50,0,0,0,0,0.0,24.37,30.41,3.3,33,4.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148,203735,2012-02-11,32,51,9,20,9,15,0,10,13,50,0,0,0,0,0.0,24.37,30.41,3.3,33,4.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
149,203742,2012-02-11,32,58,9,20,9,15,0,10,13,50,0,0,0,0,0.0,24.37,30.41,3.3,33,4.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,208577,2012-02-12,32,9,76,31,8,20,0,13,18,45,0,0,0,0,0.0,23.98,29.95,1.4,35,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151,208613,2012-02-12,32,45,61,31,8,20,0,13,18,45,0,0,0,0,0.0,23.98,29.95,1.4,35,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152,208619,2012-02-12,32,51,8,31,8,20,0,13,18,45,0,0,0,0,0.0,23.98,29.95,1.4,35,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153,208626,2012-02-12,32,58,1,31,8,20,0,13,18,45,0,0,0,0,0.0,23.98,29.95,1.4,35,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
154,213461,2012-02-13,32,9,72,38,24,31,0,24,29,34,0,0,0,0,0.0,23.95,29.77,3.0,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,213497,2012-02-13,32,45,61,38,24,31,0,24,29,34,0,0,0,0,0.0,23.95,29.77,3.0,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,213503,2012-02-13,32,51,3,38,24,31,0,24,29,34,0,0,0,0,0.0,23.95,29.77,3.0,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,213510,2012-02-13,32,58,1,38,24,31,0,24,29,34,0,0,0,0,0.0,23.95,29.77,3.0,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,218345,2012-02-14,32,9,24,47,19,33,0,19,27,32,0,0,0,0,0.0,23.95,29.77,1.8,21,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
159,218381,2012-02-14,32,45,35,47,19,33,0,19,27,32,0,0,0,0,0.0,23.95,29.77,1.8,21,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
160,218387,2012-02-14,32,51,2,47,19,33,0,19,27,32,0,0,0,0,0.0,23.95,29.77,1.8,21,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
161,218394,2012-02-14,32,58,1,47,19,33,0,19,27,32,0,0,0,0,0.0,23.95,29.77,1.8,21,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
162,223229,2012-02-15,32,9,58,33,17,25,0,19,24,40,0,0,0,0,0.0,24.17,30.05,2.8,14,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,223265,2012-02-15,32,45,31,33,17,25,0,19,24,40,0,0,0,0,0.0,24.17,30.05,2.8,14,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,223271,2012-02-15,32,51,2,33,17,25,0,19,24,40,0,0,0,0,0.0,24.17,30.05,2.8,14,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,223278,2012-02-15,32,58,2,33,17,25,0,19,24,40,0,0,0,0,0.0,24.17,30.05,2.8,14,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,228113,2012-02-16,32,9,68,44,16,30,0,17,25,35,0,0,0,0,0.0,24.27,30.21,4.0,16,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,228149,2012-02-16,32,45,30,44,16,30,0,17,25,35,0,0,0,0,0.0,24.27,30.21,4.0,16,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,232997,2012-02-17,32,9,61,43,16,30,0,13,24,35,0,0,0,0,0.0,24.26,30.15,2.0,12,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,233007,2012-02-17,32,19,1,43,16,30,0,13,24,35,0,0,0,0,0.0,24.26,30.15,2.0,12,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,233033,2012-02-17,32,45,60,43,16,30,0,13,24,35,0,0,0,0,0.0,24.26,30.15,2.0,12,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,233039,2012-02-17,32,51,3,43,16,30,0,13,24,35,0,0,0,0,0.0,24.26,30.15,2.0,12,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,233046,2012-02-17,32,58,12,43,16,30,0,13,24,35,0,0,0,0,0.0,24.26,30.15,2.0,12,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,237881,2012-02-18,32,9,140,40,14,27,0,17,25,38,0,0,0,0,0.0,24.14,30.06,6.5,15,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
174,237891,2012-02-18,32,19,2,40,14,27,0,17,25,38,0,0,0,0,0.0,24.14,30.06,6.5,15,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
175,237917,2012-02-18,32,45,49,40,14,27,0,17,25,38,0,0,0,0,0.0,24.14,30.06,6.5,15,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,237923,2012-02-18,32,51,1,40,14,27,0,17,25,38,0,0,0,0,0.0,24.14,30.06,6.5,15,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
177,237930,2012-02-18,32,58,1,40,14,27,0,17,25,38,0,0,0,0,0.0,24.14,30.06,6.5,15,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
178,242765,2012-02-19,32,9,75,48,27,38,0,17,28,27,0,0,0,0,0.0,23.89,29.69,2.7,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,242775,2012-02-19,32,19,1,48,27,38,0,17,28,27,0,0,0,0,0.0,23.89,29.69,2.7,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180,242801,2012-02-19,32,45,49,48,27,38,0,17,28,27,0,0,0,0,0.0,23.89,29.69,2.7,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181,242807,2012-02-19,32,51,1,48,27,38,0,17,28,27,0,0,0,0,0.0,23.89,29.69,2.7,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182,242814,2012-02-19,32,58,5,48,27,38,0,17,28,27,0,0,0,0,0.0,23.89,29.69,2.7,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183,247649,2012-02-20,32,9,33,37,25,31,0,11,24,34,0,0,0,0,0.0,24.0,29.82,8.4,33,11.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
184,247685,2012-02-20,32,45,53,37,25,31,0,11,24,34,0,0,0,0,0.0,24.0,29.82,8.4,33,11.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
185,247691,2012-02-20,32,51,2,37,25,31,0,11,24,34,0,0,0,0,0.0,24.0,29.82,8.4,33,11.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
186,247698,2012-02-20,32,58,1,37,25,31,0,11,24,34,0,0,0,0,0.0,24.0,29.82,8.4,33,11.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
187,252533,2012-02-21,32,9,36,46,21,34,0,14,28,31,0,0,0,0,0.0,24.03,29.86,6.0,28,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,252569,2012-02-21,32,45,39,46,21,34,0,14,28,31,0,0,0,0,0.0,24.03,29.86,6.0,28,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,252575,2012-02-21,32,51,1,46,21,34,0,14,28,31,0,0,0,0,0.0,24.03,29.86,6.0,28,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,257417,2012-02-22,32,9,46,57,38,48,0,22,37,17,0,0,0,0,0.0,23.85,29.56,4.2,24,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,257453,2012-02-22,32,45,48,57,38,48,0,22,37,17,0,0,0,0,0.0,23.85,29.56,4.2,24,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,257459,2012-02-22,32,51,1,57,38,48,0,22,37,17,0,0,0,0,0.0,23.85,29.56,4.2,24,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,257466,2012-02-22,32,58,4,57,38,48,0,22,37,17,0,0,0,0,0.0,23.85,29.56,4.2,24,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,257494,2012-02-22,32,86,1,57,38,48,0,22,37,17,0,0,0,0,0.0,23.85,29.56,4.2,24,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,262301,2012-02-23,32,9,62,48,13,31,0,19,24,34,0,0,0,0,0.3,24.08,29.86,8.0,35,11.5,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
196,262337,2012-02-23,32,45,24,48,13,31,0,19,24,34,0,0,0,0,0.3,24.08,29.86,8.0,35,11.5,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
197,262343,2012-02-23,32,51,1,48,13,31,0,19,24,34,0,0,0,0,0.3,24.08,29.86,8.0,35,11.5,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198,267185,2012-02-24,32,9,58,34,10,22,0,6,18,43,0,0,0,0,0.0,24.29,30.26,8.0,17,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,267195,2012-02-24,32,19,1,34,10,22,0,6,18,43,0,0,0,0,0.0,24.29,30.26,8.0,17,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,267221,2012-02-24,32,45,43,34,10,22,0,6,18,43,0,0,0,0,0.0,24.29,30.26,8.0,17,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,267227,2012-02-24,32,51,4,34,10,22,0,6,18,43,0,0,0,0,0.0,24.29,30.26,8.0,17,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,267234,2012-02-24,32,58,1,34,10,22,0,6,18,43,0,0,0,0,0.0,24.29,30.26,8.0,17,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,272069,2012-02-25,32,9,65,57,21,39,0,12,30,26,0,0,0,0,0.0,23.98,29.78,10.2,21,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
204,272079,2012-02-25,32,19,1,57,21,39,0,12,30,26,0,0,0,0,0.0,23.98,29.78,10.2,21,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205,272105,2012-02-25,32,45,59,57,21,39,0,12,30,26,0,0,0,0,0.0,23.98,29.78,10.2,21,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206,272111,2012-02-25,32,51,2,57,21,39,0,12,30,26,0,0,0,0,0.0,23.98,29.78,10.2,21,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
207,272118,2012-02-25,32,58,2,57,21,39,0,12,30,26,0,0,0,0,0.0,23.98,29.78,10.2,21,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
208,276953,2012-02-26,32,9,110,39,20,30,0,7,23,35,0,0,0,0,0.0,24.19,30.02,1.8,6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209,276963,2012-02-26,32,19,1,39,20,30,0,7,23,35,0,0,0,0,0.0,24.19,30.02,1.8,6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
210,276989,2012-02-26,32,45,58,39,20,30,0,7,23,35,0,0,0,0,0.0,24.19,30.02,1.8,6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,276995,2012-02-26,32,51,1,39,20,30,0,7,23,35,0,0,0,0,0.0,24.19,30.02,1.8,6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
212,277002,2012-02-26,32,58,1,39,20,30,0,7,23,35,0,0,0,0,0.0,24.19,30.02,1.8,6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
213,281837,2012-02-27,32,9,161,44,25,35,0,14,27,30,0,0,0,0,0.0,24.14,30.03,22.6,16,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,281847,2012-02-27,32,19,1,44,25,35,0,14,27,30,0,0,0,0,0.0,24.14,30.03,22.6,16,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,281873,2012-02-27,32,45,58,44,25,35,0,14,27,30,0,0,0,0,0.0,24.14,30.03,22.6,16,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,281879,2012-02-27,32,51,1,44,25,35,0,14,27,30,0,0,0,0,0.0,24.14,30.03,22.6,16,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,281886,2012-02-27,32,58,1,44,25,35,0,14,27,30,0,0,0,0,0.0,24.14,30.03,22.6,16,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,286721,2012-02-28,32,9,32,44,28,36,0,22,30,29,0,0,0,0,0.04,23.87,29.64,4.9,23,12.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,286757,2012-02-28,32,45,29,44,28,36,0,22,30,29,0,0,0,0,0.04,23.87,29.64,4.9,23,12.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,286770,2012-02-28,32,58,1,44,28,36,0,22,30,29,0,0,0,0,0.04,23.87,29.64,4.9,23,12.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,291605,2012-02-29,32,9,41,53,24,39,0,12,29,26,0,0,0,0,0.0,24.02,29.81,3.2,24,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,291641,2012-02-29,32,45,46,53,24,39,0,12,29,26,0,0,0,0,0.0,24.02,29.81,3.2,24,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,291654,2012-02-29,32,58,1,53,24,39,0,12,29,26,0,0,0,0,0.0,24.02,29.81,3.2,24,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,296489,2012-03-01,32,9,11,40,24,32,0,19,27,33,0,0,0,0,0.0,23.94,29.72,4.5,15,10.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,296499,2012-03-01,32,19,2,40,24,32,0,19,27,33,0,0,0,0,0.0,23.94,29.72,4.5,15,10.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,296525,2012-03-01,32,45,46,40,24,32,0,19,27,33,0,0,0,0,0.0,23.94,29.72,4.5,15,10.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
